track_num,track_id,track_name,first_artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,liked
3601,25KybV9BOUlvcnv7nN3Pyo,In The Night,The Weeknd,0.0796,0.505,235653,0.68,0,7,0.0465,-4.993,1,0.0714,168.022,3,0.539,1
3602,2vXKRlJBXyOcvZYTdNeckS,Lost in the Fire (feat. The Weeknd),Gesaffelstein,0.0933,0.658,202093,0.671,0.000927,2,0.115,-12.21,1,0.0363,100.966,4,0.166,1
3603,3u9fHuAtjMY1RW2mZfO4Cf,Gangsta's Paradise (feat. L.V.),Coolio,0.0372,0.641,241933,0.63,0,8,0.4,-6.393,1,0.0521,79.955,4,0.415,1
3604,6sE5ZU3sO0U7lfjoY87gFt,Ocean Drive - Extended Mix,Duke Dumont,0.00727,0.671,279932,0.683,0.000147,8,0.172,-5.629,0,0.0377,115.01,4,0.363,1
3605,2qSh6XPZeV5XgCsKEFnajj,Misirlou - Single Version,Dick Dale & His Del-Tones,0.0173,0.299,134027,0.854,0.381,4,0.435,-9.923,1,0.0489,172.557,4,0.591,1
3606,1eOVWJGzeH8vtM1ScjpIUL,Let's Stay Together,Al Green,0.574,0.763,195960,0.302,0.0166,5,0.0797,-14.599,1,0.0768,101.391,4,0.568,1
3607,5FNOqpDkD6jxumnoRQ9kpI,Jungle Boogie,Kool & The Gang,0.0836,0.773,185733,0.871,8.01e-06,0,0.33,-9.388,1,0.122,106.441,4,0.714,1
3608,7xmW8gsZgihBHkjHA3U8l7,"Girl, You'll Be a Woman Soon",Urge Overkill,0.0698,0.514,189627,0.584,0.000183,5,0.205,-13.049,1,0.042,114.142,4,0.558,1
3609,1fewSx2d5KIZ04wsooEBOz,Space Cadet (feat. Gunna),Metro Boomin,0.368,0.901,203267,0.464,1.71e-05,5,0.238,-9.789,0,0.0645,109.004,4,0.638,1
3610,37BTh5g05cxBIRYMbw8g2T,Rosanna,TOTO,0.0208,0.365,331200,0.513,0.000147,7,0.205,-13.034,0,0.0357,80.647,4,0.739,1
3611,2TRAOLPQMvFM7kq8MHyizc,Switch - DEVAULT Remix,6LACK,0.0253,0.347,229481,0.836,5.7e-05,9,0.305,-6.144,0,0.363,86.397,4,0.137,1
3612,7HDpgbWMVzI8bEbdldw3cs,One Way (feat. T-Pain) - Bonus,6LACK,0.73,0.425,286957,0.406,3.59e-06,4,0.107,-8.911,0,0.176,184.061,4,0.124,1
3613,6rJmWa5DvQ3Nby3tdcX2L0,East Atlanta Love Letter (feat. Future),6LACK,0.389,0.581,246088,0.315,1.68e-05,5,0.0766,-11.947,0,0.0781,61.381,4,0.185,1
3614,1wb7Mqon4o1ViLjaLV9f8U,Loaded Gun,6LACK,0.1,0.646,198442,0.549,2.06e-05,1,0.12,-6.515,0,0.0704,127.994,4,0.241,1
3615,2qHk6Nz5glNQrjW8Rhd5kv,Waves (feat. 6LACK),Normani,0.415,0.578,215671,0.588,0,0,0.114,-4.92,0,0.255,79.174,5,0.3,1
3616,6raUUjOswDxI6c4ELU0KnQ,U Got That,Halogen,0.0259,0.533,187762,0.884,0.57,0,0.107,-6.15,1,0.144,123.87,4,0.202,1
3617,6oBL8TdQHEO7jeEdqECg37,Still Cold / Pathway Private,Night Lovell,0.278,0.762,271404,0.41,3.37e-05,8,0.157,-11.979,1,0.055,100.03,4,0.0814,1
3618,5PkgSYez8Iiw6vndkL4wO4,Goodbye,$uicideboy$,0.0235,0.832,126429,0.821,1.91e-06,5,0.157,-3.616,0,0.142,112.02,4,0.0711,1
3619,3W7AVzdM5nLrnHIGuhqYdf,JOAN OF ARC,Night Lovell,0.00368,0.915,145168,0.666,0.00295,1,0.253,-2.52,1,0.0402,124.057,4,0.0386,1
3620,2LMkwUfqC6S6s6qDVlEuzV,White Ferrari,Frank Ocean,0.784,0.444,248808,0.0924,0,0,0.304,-15.605,1,0.0366,108.917,4,0.219,1
3621,48i055G1OT5KxGGftwFxWy,"Oh, Pretty Woman",Roy Orbison,0.712,0.619,178933,0.603,0,9,0.0721,-9.481,1,0.0342,127.433,4,0.958,1
3622,2cmRpmO04TLaKPzmAzySYZ,Dance Yrself Clean,LCD Soundsystem,0.00557,0.739,536471,0.611,0.725,11,0.04,-9.829,1,0.0622,98.004,4,0.794,1
3623,0bKJhdEVCFlFOYJdjtQO40,Not Tonight,Snow Tha Product,0.168,0.598,160409,0.809,0.00208,5,0.561,-6.377,1,0.129,99.919,4,0.492,1
3624,2EgB4n6XyBsuNUbuarr4eG,New Freezer (feat. Kendrick Lamar),Rich The Kid,0.0405,0.884,191938,0.698,0,0,0.195,-9.101,1,0.364,140.068,4,0.575,1
3625,384Oc8MQzITdL2DGyCeivN,Kept Back (feat. Lil Pump) - Bonus Track Version,Gucci Mane,0.0713,0.907,177652,0.637,0,10,0.0816,-5.498,1,0.117,130.012,4,0.496,1
3626,2zOWuWdyuMqOoboNRKlJO0,Pretty Boy Swag,Soulja Boy,0.177,0.837,236093,0.42,0,8,0.356,-5.158,1,0.0629,123.157,4,0.143,1
3627,7hzY0LHz8KdEr1PowHhbdu,Shake Your Groove Thing,Peaches & Herb,0.45,0.867,346133,0.73,0.0143,9,0.0817,-6.605,1,0.0496,132.57,4,0.917,1
3628,7gfh3jwjaSmGlB40uTMSeE,Reunited,Peaches & Herb,0.851,0.559,345240,0.496,0.00616,5,0.147,-9.437,0,0.0262,75.69,4,0.36,1
3629,2CxOJwC4jqWfPQdahEX9oH,"Reunited (feat. GZA, Ol' Dirty Bastard, RZA & Method Man)",Wu-Tang Clan,0.037,0.611,321733,0.721,0.000116,8,0.184,-7.607,1,0.443,180.072,4,0.832,1
3630,7FYH5AW3bVfZHJIQpq3UOA,I Don't Fuck With You,Big Sean,0.0362,0.824,284387,0.733,0,1,0.325,-5.474,1,0.0613,97.972,4,0.395,1
3631,1lq4r9Lk0QY8f3xMZ1AJD3,En Çirkini Güzellerin - Çıplak Ayaklar Stüdyosu 2013,Büyük Ev Ablukada,0.868,0.662,178133,0.256,0.000254,11,0.426,-18.342,0,0.146,112.773,4,0.455,1
3632,36YZKsGtyzblj9fGYKtR7H,Quarter Milli (feat. Gucci Mane),Offset,0.0688,0.909,194875,0.55,8.97e-05,9,0.11,-7.795,1,0.0728,130.036,4,0.189,1
3633,0SQ8yalm13UIJuebuZkQlH,Wild Wild West (feat. Gunna),Offset,0.0841,0.902,236300,0.621,0,9,0.138,-5.315,1,0.199,114.007,4,0.497,1
3634,32iPykTXUNZ9oGyACGUybq,How Did I Get Here (feat. J. Cole),Offset,0.507,0.883,276794,0.544,1.6e-06,2,0.08,-7.92,1,0.233,129.993,4,0.114,1
3635,1zi7xx7UVEFkmKfv06H8x0,One Dance,Drake,0.00776,0.792,173987,0.625,0.0018,1,0.329,-5.609,1,0.0536,103.967,4,0.37,1
3636,6NwhtCYkfwWlcR62Ac4E7y,Successful (feat. Trey Songz & Lil Wayne),Drake,0.536,0.562,375050,0.544,0,8,0.17,-5.065,1,0.369,159.517,4,0.231,1
3637,2NlsAcYlLgkDhnhA9Sx6HA,On Fleek (feat. Quavo),Offset,0.243,0.872,229587,0.472,2.22e-06,9,0.0902,-8.217,1,0.205,130.985,4,0.255,1
3638,59ywHNwwchG4nZJMLyxSzd,Clout (feat. Cardi B),Offset,0.228,0.919,205803,0.622,4.24e-06,1,0.122,-7.384,1,0.0997,140.022,4,0.424,1
3639,7pMRoGLEJuFM2wl5pt0R99,Legacy (feat. Travis Scott & 21 Savage),Offset,0.178,0.844,244941,0.513,0,1,0.0845,-8.769,1,0.335,128.085,4,0.344,1
3640,3oh6SCCeLuXhFpEyepla6G,Thotiana,Blueface,0.18,0.906,129264,0.382,0,10,0.113,-12.89,0,0.269,104.025,4,0.391,1
3641,66wkCYWlXzSTQAfnsPBptt,My Favorite Part,Mac Miller,0.627,0.861,216000,0.33,1.93e-06,6,0.14,-7.194,1,0.0526,95.016,4,0.718,1
3642,0HU8CeTestQjoRF2ekaLqx,Stoney (feat. Phoelix & BJRKNC),Saba,0.295,0.735,211296,0.639,0,6,0.108,-7.464,0,0.247,158.865,4,0.695,1
3643,3au0pvHqcTtszysswan6AO,LIFE,Saba,0.0192,0.901,162750,0.497,0,7,0.109,-9.236,1,0.266,120.025,4,0.463,1
3644,0dWOFwdXrbBUYqD9DLsoyK,BLEACH,BROCKHAMPTON,0.462,0.595,273151,0.657,0.000597,1,0.437,-6.498,0,0.183,156.093,4,0.718,1
3645,0ror2i7yC3O4iqS1Fmvhtb,Alkaline,Kota the Friend,0.679,0.774,185000,0.537,5.24e-06,10,0.173,-6.899,0,0.297,153.878,4,0.549,1
3646,6gSw5vz7dcafda23VqMrnl,Empty,Kevin Abstract,0.162,0.59,194337,0.498,0,9,0.0947,-6.845,1,0.0827,80.022,4,0.504,1
3647,1MMmcr0evQS3rWp9PAtJca,Goodbye Kisses,Joe Hertz,0.191,0.683,220300,0.549,4.67e-06,11,0.572,-7.938,0,0.172,95.029,4,0.391,1
3648,7a0mPDySTtLmgE3NoIBNJp,Here If You Want (Pale Blue),MOSSS,0.269,0.761,199036,0.6,0.864,7,0.108,-7.348,1,0.0765,96.015,4,0.557,1
3649,5YbrqNUUleF39Ai3b3ruQy,Liquor Locker,VIC MENSA,0.0534,0.497,258120,0.433,0,6,0.0545,-7.126,0,0.235,78.479,4,0.447,1
3650,3DlgDXIYtnWtJKiB8bZQMv,Photosynthesis,Saba,0.536,0.777,201733,0.662,4.61e-06,7,0.593,-8.393,1,0.27,111.13,4,0.634,1
3651,4uToWVHXLtKEEboNsG3n2u,Egyptian Luvr (feat. Aminé and Dana Williams),Rejjie Snow,0.0553,0.834,256613,0.591,0,10,0.074,-7.543,0,0.305,104.944,4,0.9,1
3652,5oNchjOb2Wj5g1SWGS2WH6,Young Blood,Alex Medeiros,0.49,0.366,152236,0.452,0,2,0.108,-10.692,1,0.189,82.817,3,0.162,1
3653,6uT64AaSqrCujWdMPeigxY,Lost in Japan,Alex Medeiros,0.454,0.529,136180,0.308,0,7,0.157,-11.751,0,0.428,84.824,4,0.651,1
3654,51rPRW8NjxZoWPPjnRGzHw,Tadow,Masego,0.669,0.704,301893,0.487,8.64e-05,9,0.111,-6.407,0,0.0604,121.726,4,0.313,1
3655,40IQooNkPRVtn4zlE3ZFpA,untitled 07 | 2014 - 2016,Kendrick Lamar,0.732,0.567,496173,0.463,0,6,0.709,-11.669,0,0.504,126.982,4,0.324,1
3656,4F8rYEoiBjPaRgQXLVtN5a,The Art of Peer Pressure,Kendrick Lamar,0.286,0.555,324533,0.611,0.00106,10,0.273,-9.216,0,0.356,94.939,4,0.411,1
3657,79XrkTOfV1AqySNjVlygpW,Energy,Drake,0.38,0.747,181933,0.571,0,11,0.534,-7.916,1,0.478,172.104,4,0.553,1
3658,7s0EDqKdJscqkTsc0vp5Pc,Morning After,Ariel Pink,0.45,0.194,237216,0.42,2.08e-06,8,0.129,-9.192,0,0.0326,172.343,4,0.123,1
3659,1jcPcDu2YawPfLhwjYnqK2,"Everybody's Talkin' - From ""Midnight Cowboy""",Harry Nilsson,0.338,0.438,163587,0.349,5.7e-05,4,0.417,-15.569,1,0.038,124.984,4,0.683,1
3660,02gV5Zc9ctbZxD1uTNIok5,Without You - Remastered,Harry Nilsson,0.554,0.453,203000,0.213,3.68e-06,4,0.0506,-13.656,1,0.0279,64.177,4,0.0955,1
3661,6qLGmqg7yfTVotHvxVClZ8,Yerli Plaka,Ceza,0.153,0.81,274693,0.857,0,8,0.107,-6.611,1,0.256,96.466,4,0.326,1
3662,1JvUmKSl9Mg6mQnmbjLYyz,Suspus,Ceza,0.00858,0.824,248786,0.708,0,1,0.15,-5.836,0,0.201,157.967,4,0.522,1
3663,09XOVDSIbBxBf6Kr1vGnHf,Neyim Var Ki (feat. Sagopa K),Ceza,0.138,0.904,206693,0.462,0,2,0.139,-12.017,1,0.295,90.022,4,0.692,1
3664,5s1EzFyoVIzxibs3h5SZkI,Night Drive,Part Time,2.24e-05,0.595,224094,0.549,0.835,4,0.274,-10.41,0,0.0339,122.199,4,0.134,1
3665,0REbBWe0RnsYKd8ZEJicZy,The Night We Met - Instrumental,Taylor Davis,0.96,0.24,215581,0.304,0.366,9,0.0914,-8.223,1,0.0361,125.344,4,0.0944,1
3666,78Vli0FYZWYGdy6TGSc4Wg,The Night We Met,Lord Huron,0.974,0.417,209081,0.362,0.172,9,0.631,-11.109,1,0.0409,174.004,3,0.12,1
3667,56Z7hbyMrndw1naxb6I5Oi,Reckoner,Radiohead,0.511,0.518,290213,0.656,0.156,4,0.0679,-7.438,0,0.0264,104.282,4,0.203,1
3668,10dyE342GnFwl3cns9NOFS,Şemmame,İbrahim Tatlıses,0.111,0.826,227827,0.877,0,10,0.118,-6.544,0,0.0848,102.021,4,0.766,1
3669,0qp8MuZNKelOGTK2HPlXBA,Kids Turned Out Fine,A$AP Rocky,0.275,0.302,183120,0.669,3.58e-05,1,0.369,-9.404,1,0.238,164.8,5,0.127,1
3670,6bXSYxP6WDlNCr6Jk1H3MW,Calling My Spirit,Kodak Black,0.0927,0.908,152000,0.365,0,1,0.261,-9.954,1,0.0942,119.977,4,0.742,1
3671,49G856qf3QDdinB32fVkRp,Migas 2000,The Limiñanas,0.571,0.625,114920,0.761,0.327,4,0.425,-6.498,0,0.031,132.832,4,0.891,1
3672,1vXuYPpkLjn1v06E2EsWQY,Crimson & Clover - Single Version,Tommy James & The Shondells,0.255,0.412,208667,0.59,0.0325,11,0.177,-12.277,1,0.0701,85.824,4,0.653,1
3673,2Ih0ixnGXprfA0aoSWOioR,I Go To Sleep,Anika,0.0228,0.597,200440,0.491,0.0193,9,0.0828,-7.442,0,0.032,141.487,4,0.162,1
3674,1W6Ey5cxf0eljSaZnNVO5c,Gotta Get Up - Remastered,Harry Nilsson,0.116,0.431,143893,0.46,0,7,0.0982,-13.015,1,0.0381,176.302,4,0.913,1
3675,0apyFhiSXJYse2xtqNcBkP,I Go to Sleep,Anika,0.0251,0.605,202440,0.49,0.0351,9,0.0863,-7.464,0,0.0318,141.377,4,0.158,1
3676,1Wsbr1d2BouNGk2q92mIj7,Pt. 2,Kanye West,0.552,0.674,130293,0.752,0,11,0.787,-4.073,1,0.333,145.076,4,0.236,1
3677,4KW1lqgSr8TKrvBII0Brf8,Father Stretch My Hands Pt. 1,Kanye West,0.118,0.724,135920,0.573,0,7,0.538,-4.113,1,0.0549,113.088,4,0.438,1
3678,19a3JfW8BQwqHWUMbcqSx8,Famous,Kanye West,0.0711,0.465,196040,0.735,0,6,0.0975,-3.715,1,0.117,173.935,4,0.409,1
3679,1qsHYUd2c1wFGcn7e63QmG,Yikes,Kanye West,0.15,0.683,188773,0.776,0,1,0.227,-3.251,0,0.341,173.996,4,0.223,1
3680,3U21A07gAloCc4P7J8rxcn,All Mine,Kanye West,0.123,0.925,145507,0.31,0,11,0.0931,-6.531,0,0.291,121.927,4,0.291,1
3681,78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,Rihanna,0.875,0.582,188238,0.272,0,2,0.13,-5.662,1,0.0501,205.846,4,0.354,1
3682,0PWP4LIOI5xjVkaWqES7ek,Headstone,Flatbush Zombies,0.0196,0.792,258765,0.665,5.08e-06,10,0.597,-5.676,0,0.1,90.001,4,0.786,1
3683,0kDHiwkrZutBHfjypFUzc2,Crown (feat. Portugal. The Man),Flatbush Zombies,0.00248,0.715,297369,0.574,6.68e-05,11,0.128,-10.243,0,0.098,137.579,4,0.345,1
3684,6Hr77eZSmaVGgH0vVulMUH,Bounce,Flatbush Zombies,0.0113,0.628,241520,0.618,0,5,0.109,-8.4,0,0.313,110.007,4,0.362,1
3685,0GJTXi3NuZhIng5sq3KK3Q,Vacation (feat. Joey Bada$$),Flatbush Zombies,0.0457,0.715,237253,0.736,0,10,0.0853,-9.549,0,0.209,149.93,4,0.628,1
3686,3ZO6UxR61HavlXuyohc14T,Vacation (feat. Joey Bada$$),Flatbush Zombies,0.0457,0.715,237253,0.736,0,10,0.0853,-9.549,0,0.209,149.93,4,0.628,1
3687,2z0ZSojJWKDOCucLfTNU3K,Headstone,Flatbush Zombies,0.0196,0.792,258765,0.665,5.08e-06,10,0.597,-5.676,0,0.1,90.001,4,0.786,1
3688,7EdDkJ51zQssIvniwLdjQg,Aries (feat. Deadcuts),Flatbush Zombies,0.206,0.754,260088,0.373,3.76e-05,0,0.264,-13.807,0,0.224,136.714,4,0.352,1
3689,40bJsCrUa5D31XvyGl4OD6,Smokin Dope,Karmah,0.0515,0.762,210860,0.485,1.67e-05,5,0.182,-9.365,0,0.0965,123.002,4,0.126,1
3690,4oP8NxbTOEUaQ3jwddewmu,a&t,21 Savage,0.00169,0.924,211588,0.567,0,5,0.0898,-5.009,1,0.0964,146.975,4,0.827,1
3691,4xKn7ETAkXUQBTuueJM3Ri,good day,21 Savage,0.00359,0.966,242448,0.519,0,1,0.254,-5.682,1,0.306,122.195,4,0.119,1
3692,69PkhA9q3xCWU2CzoZnLAu,LOSE IT (feat. Lil Baby),Quavo,0.0161,0.962,237655,0.573,0,7,0.109,-5.924,1,0.308,125.035,4,0.728,1
3693,5WvAo7DNuPRmk4APhdPzi8,No Brainer,DJ Khaled,0.0733,0.552,260000,0.76,0,0,0.0865,-4.706,1,0.342,135.702,5,0.639,1
3694,4MAsYGSgxsaj73dC2lvFC4,WORKIN ME,Quavo,0.205,0.792,169657,0.657,4.1e-06,8,0.196,-4.245,1,0.191,169.969,4,0.228,1
3695,2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,J. Cole,0.149,0.837,213594,0.364,0,8,0.271,-11.713,1,0.276,123.984,4,0.463,1
3696,1SHei85qV8JtytFwJq3MkF,break da law,21 Savage,0.0493,0.904,177748,0.575,0,1,0.256,-7.823,1,0.346,141.039,4,0.359,1
3697,4FQaMaxFgIMX1Wg5wYKMRi,asmr,21 Savage,0.0399,0.84,171714,0.543,0,1,0.117,-7.738,1,0.476,170.067,4,0.161,1
3698,0lf7CfXZnvX7LnqL2q8FNB,all my friends,21 Savage,0.171,0.713,211785,0.62,1.16e-06,0,0.118,-4.513,1,0.0422,130.09,4,0.206,1
3699,27gIYiauwut951G7lpt9Zr,monster,21 Savage,0.158,0.89,233040,0.607,0.000228,9,0.118,-6.916,0,0.124,134.022,4,0.224,1
3700,4DEAiNBvq5yBy7NzpVc02h,Georgia on My Mind,Ray Charles,0.861,0.288,215120,0.316,0,0,0.188,-8.06,1,0.0286,130.939,4,0.201,1
3701,4hHbeIIKO5Y5uLyIEbY9Gn,Come Fly With Me - Remastered 1998,Frank Sinatra,0.845,0.574,199093,0.338,0,6,0.165,-11.376,1,0.042,67.008,4,0.493,1
3702,3hiHn5jCRgrivKHLbmzV8D,Don't Put Off Til Tomorrow,Pony Sherrell,0.952,0.689,122950,0.426,0.00642,10,0.081,-8.22,1,0.0471,83.393,1,0.709,1
3703,6qUjY7JsuQYxn99qfOAQyB,"Nocturne in E-Flat Major, Op. 9, No.2",Frédéric Chopin,0.992,0.309,232240,0.0472,0.866,3,0.0979,-25.497,1,0.041,72.915,3,0.0693,1
3704,2LL2QtanChvgKKsNZZum5L,"Chopin: Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",Frédéric Chopin,0.992,0.321,276440,0.0681,0.877,3,0.105,-23.512,1,0.0388,73.69,3,0.0503,1
3705,086sjLPEqdKBgTxbTeCLCv,"Rêverie, L. 68",Claude Debussy,0.995,0.25,233400,0.00904,0.922,5,0.0779,-31.617,1,0.041,62.541,4,0.083,1
3706,7lDNdzxqiyWxkQr7Etgvjh,Gymnopédie No. 1,Erik Satie,0.995,0.471,178726,0.00402,0.944,7,0.124,-35.75,1,0.0476,139.307,1,0.262,1
3707,6r0HePjY5K8WWjHffKL1sG,Gymnopedie,Emile Pandolfi,0.99,0.442,265400,0.0374,0.936,7,0.0959,-22.287,1,0.0557,68.66,4,0.243,1
3708,6NlJbEtlhy8Hjw2QQQSd3Z,"Rêverie, L. 68",Claude Debussy,0.994,0.294,324280,0.00754,0.915,7,0.0787,-34.095,0,0.048,70.591,3,0.118,1
3709,3oHSL6pt9LpNrQZuQGu9wL,"Requiem, K. 626: Lacrimosa",Wolfgang Amadeus Mozart,0.944,0.162,169667,0.0898,0.917,2,0.187,-23.269,0,0.0354,132.047,3,0.0413,1
3710,2xizRhme7pYeITbH1NLLGt,"Tchaikovsky: Swan Lake, Op. 20, Act II: No. 10, Scene. Moderato",Pyotr Ilyich Tchaikovsky,0.911,0.136,166867,0.164,0.916,4,0.109,-18.756,0,0.0364,58.303,4,0.071,1
3711,6MQAB3vorg90FA3tQpbYXK,"Für Elise, WoO 59",Ludwig van Beethoven,0.994,0.303,188467,0.108,0.877,9,0.0805,-27.433,0,0.0473,126.931,3,0.18,1
3712,3DNRdudZ2SstnDCVKFdXxG,"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto",Ludwig van Beethoven,0.995,0.184,315427,0.00527,0.887,1,0.173,-37.264,0,0.0432,170.612,3,0.151,1
3713,4jep6dMPP0z7HrN375InoL,Première Gymnopédie,Erik Satie,0.995,0.594,204267,0.00544,0.952,7,0.0814,-35.422,1,0.07,76.497,3,0.314,1
3714,1x4L0kuqFaIdOYENE3I7xK,Bad Girls,MKTO,0.0198,0.766,194613,0.896,2.22e-06,10,0.095,-4.767,0,0.082,87.976,4,0.812,1
3715,3c9InZHP0GFFhvB2QR0uzc,Changed Up - From Jxmtro,Rae Sremmurd,0.0298,0.84,208615,0.592,0,0,0.132,-6.358,0,0.115,130.039,4,0.348,1
3716,4X5f3vT8MRuXF68pfjNte5,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",A$AP Rocky,0.0239,0.853,233787,0.693,0,1,0.11,-6.87,1,0.275,95.967,4,0.662,1
3717,58TaFP5j5i9swOf584yon2,HOUSTONFORNICATION,Travis Scott,0.0985,0.689,217828,0.723,0,0,0.158,-4.052,0,0.0836,160.042,4,0.288,1
3718,2gXOzCwbVXACCaYRj4Qrep,Temptation,Future,0.164,0.66,167673,0.55,0.000204,4,0.199,-6.744,1,0.184,130.004,4,0.299,1
3719,465mhRDuwxjrJ61UrvRvrZ,Krazy but True,Future,0.0545,0.738,185117,0.499,0,5,0.14,-7.456,1,0.428,73.152,4,0.314,1
3720,5YP6yKgGGsXKukqxXypVAf,F&N,Future,0.01,0.728,189428,0.628,6.53e-05,1,0.0735,-4.766,1,0.191,160.94,4,0.393,1
3721,1AGPmw3QJBNfOK6XioDhZp,Never Stop,Future,0.0662,0.571,291334,0.556,0.000149,1,0.137,-5.857,1,0.223,155.465,4,0.0762,1
3722,03U78i5xm64zlCupQwhazG,Juice,French Montana,0.169,0.703,157910,0.67,0,2,0.33,-6.456,1,0.194,89.074,4,0.194,1
3723,4yDMdRHPvEn4TLQhr43KDf,Simply Falling,Iyeoka,0.225,0.776,238720,0.493,0.000229,11,0.0944,-7.324,0,0.037,111.989,4,0.523,1
3724,45eZSR0jA15KPI2HXVSifw,I'd Rather Go Blind,Beyoncé,0.159,0.326,190080,0.528,3.55e-05,9,0.0862,-8.374,1,0.032,166.213,3,0.289,1
3725,52gqeRlrBE7hqMlRxEsi6y,Livin' It Up,Ja Rule,0.0554,0.874,257067,0.768,0,6,0.041,-4.086,1,0.311,106.095,4,0.636,1
3726,4Z69sHFf60gZbdgdd9sBBq,Down A** B**ch,Ja Rule,0.37,0.483,331133,0.644,0,1,0.202,-6.605,0,0.307,87.937,4,0.532,1
3727,0OvwzS8FX73Bw7ykMRmffU,Put It On Me,Ja Rule,0.0024,0.831,262827,0.79,0,1,0.0515,-4.714,0,0.165,93.14,4,0.791,1
3728,4X25vRXOMu8nihzNtYhP2n,Mesmerize,Ja Rule,0.0564,0.768,278693,0.652,0,1,0.425,-6.589,1,0.194,90.064,4,0.387,1
3729,4hrae8atte6cRlSC9a7VCO,Always On Time,Ja Rule,0.208,0.839,245133,0.706,0,5,0.242,-6.104,0,0.199,96.673,4,0.839,1
3730,5APE5fsESvqMkNXOC4C630,Ve Ben Yalnız,Sevinç Tevs,0.952,0.253,174187,0.246,0.00107,2,0.105,-10.914,0,0.0323,172.965,3,0.154,1
3731,7rlvUriPjHsXuoTNJeonJu,Kanatlarım Var Ruhumda,Nil Karaibrahimgil,0.716,0.593,184080,0.617,0,4,0.392,-6.479,0,0.0347,91.031,4,0.201,1
3732,15taea6JZLAfG5OX0pzfG6,Make Believe,TOTO,0.0405,0.659,223133,0.574,2.41e-05,11,0.0692,-12.416,0,0.031,141.744,3,0.901,1
3733,2374M0fQpWi3dLnB54qaLX,Africa,TOTO,0.257,0.671,295893,0.373,8.01e-05,9,0.0481,-18.064,1,0.0323,92.718,4,0.732,1
3734,5IwEUPcQHHr5NH0x4042hK,Personality,The Pied Pipers,0.885,0.759,169691,0.275,0,5,0.125,-9.345,1,0.056,134.419,4,0.832,1
3735,7eengluP221mJdLqs7H1Td,"The Wanderer (From the ""Fallout 4 - The Wanderer"" Video Game Trailer)",Dions,0.897,0.523,165493,0.674,8.69e-06,2,0.144,-8.143,1,0.0503,115.269,4,0.776,1
3736,5K4C4We3nhtTYCyPEUae1I,I'd Rather Go Blind,Chicken Shack,0.136,0.542,193920,0.476,0.172,4,0.127,-11.412,1,0.0242,78.975,3,0.47,1
3737,3VyNf1XCBKw2QvNIlY40Lh,For Your Precious Love,Jerry Butler,0.652,0.445,163373,0.128,0,1,0.111,-17.582,1,0.0301,79.568,3,0.191,1
3738,1k1Bqnv2R0uJXQN4u6LKYt,Ain't No Sunshine,Bill Withers,0.457,0.527,125093,0.415,1.72e-05,4,0.117,-11.451,0,0.122,78.169,4,0.515,1
3739,04BwBjVvvHshN9RbqNXfWQ,With Somebody Else,Monty Datta,0.754,0.703,161406,0.219,0.863,1,0.224,-14.361,0,0.0888,91.963,4,0.149,1
3740,7svpAkwc6xaSxlbZ7V7JiS,i was all over her,salvia palth,0.788,0.529,161463,0.353,0.853,7,0.116,-12.835,1,0.0292,104.557,4,0.0601,1
3741,0u4wiMo2FdILGsldFxKprX,Who Cares If You Exist,Peacock Affect,0.909,0.272,176927,0.12,0.0409,3,0.127,-20.086,1,0.0404,170.912,3,0.0715,1
3742,7k6OEvolAy5WjWKAZRgBil,We Can't Be Friends,Dream Koala,0.897,0.576,208452,0.283,0.892,2,0.0841,-13.004,1,0.039,119.277,4,0.252,1
3743,11Pz9gYhgbzSXHQFydfVe4,Be with You,RÜFÜS DU SOL,0.0113,0.729,243117,0.778,0.00195,8,0.533,-6.476,1,0.0636,117.996,4,0.302,1
3744,2UVbBKQOdFAekPTRsnkzcf,Stir Fry,Migos,0.00263,0.817,190288,0.816,0,2,0.159,-5.402,1,0.269,181.982,4,0.508,1
3745,3I0FBDc1c1BLNtXWKVjmFg,untitled 02 | 06.23.2014.,Kendrick Lamar,0.341,0.667,258827,0.508,0,5,0.644,-10.337,1,0.451,89.436,3,0.093,1
3746,14mHfNsSHN0FbLftyjrV9g,Leave Me Alone,Flipp Dinero,0.107,0.792,195637,0.743,0,7,0.183,-2.806,1,0.0851,150.024,4,0.742,1
3747,1ZAyjvIk9YiD76yYy0TEG6,Plug Walk,Rich The Kid,0.202,0.876,175230,0.519,0,11,0.108,-6.531,1,0.143,94.981,4,0.158,1
3748,6XTetcNx1W6CKG0lSSnvrq,Um Yea,Quality Control,0.0161,0.948,219227,0.5,0,2,0.109,-6.295,1,0.235,133.056,4,0.235,1
3749,6H0AwSQ20mo62jGlPGB8S6,It's A Vibe,2 Chainz,0.0312,0.822,210200,0.502,0.000887,7,0.114,-7.38,1,0.148,73.003,4,0.525,1
